Sample.ID	Organism	habitat	Org_Mor	Population_geo	R.S.	Climate	region_16S	lat	long	month	year	origin	swab	tm_max	tm_min	pre	elevation	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	BIOME	ECO_NAME	Family	Study
N9_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
SRR14601273	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	39.7183036	-123.652722	12	2018	wild	dorsal	11.6000567	2.33389711	259.455536	474	11.6708336	13.541667	53.7367706	439.092346	26.6000004	1.39999998	25.2000008	7.23333311	16.9666672	17.4333344	6.7833333	1595	298	4	87.8503037	836	27	46	819	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601277	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	39.7183036	-123.652722	12	2018	wild	dorsal	11.6000567	2.33389711	259.455536	474	11.6708336	13.541667	53.7367706	439.092346	26.6000004	1.39999998	25.2000008	7.23333311	16.9666672	17.4333344	6.7833333	1595	298	4	87.8503037	836	27	46	819	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601290	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	39.7183036	-123.652722	12	2018	wild	dorsal	11.6000567	2.33389711	259.455536	474	11.6708336	13.541667	53.7367706	439.092346	26.6000004	1.39999998	25.2000008	7.23333311	16.9666672	17.4333344	6.7833333	1595	298	4	87.8503037	836	27	46	819	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601302	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	39.7183036	-123.652722	12	2018	wild	dorsal	11.6000567	2.33389711	259.455536	474	11.6708336	13.541667	53.7367706	439.092346	26.6000004	1.39999998	25.2000008	7.23333311	16.9666672	17.4333344	6.7833333	1595	298	4	87.8503037	836	27	46	819	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601401	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.9975352	-122.758222	11	2018	wild	dorsal	19.0134754	7.41326237	220.968155	88	13.5333338	11.3833332	60.2292786	297.690613	23.8999996	5	18.8999996	9.78333283	16.5333328	17.083334	9.78333283	1075	223	2	94.2755737	597	12	17	597	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601419	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.423492	-122.360244	10	2018	wild	dorsal	22.1709824	10.6262112	24.0922699	433	13.1499996	10.6333332	58.1056442	306.408814	23.2000008	4.9000001	18.3000011	9.80000019	16.333334	17.1166668	9.80000019	936	186	3	89.5641251	486	14	20	486	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601421	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.423492	-122.360244	10	2018	wild	dorsal	22.1709824	10.6262112	24.0922699	433	13.1499996	10.6333332	58.1056442	306.408814	23.2000008	4.9000001	18.3000011	9.80000019	16.333334	17.1166668	9.80000019	936	186	3	89.5641251	486	14	20	486	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601440	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.423492	-122.360244	10	2018	wild	dorsal	22.1709824	10.6262112	24.0922699	433	13.1499996	10.6333332	58.1056442	306.408814	23.2000008	4.9000001	18.3000011	9.80000019	16.333334	17.1166668	9.80000019	936	186	3	89.5641251	486	14	20	486	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601444	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.423492	-122.360244	10	2018	wild	dorsal	22.1709824	10.6262112	24.0922699	433	13.1499996	10.6333332	58.1056442	306.408814	23.2000008	4.9000001	18.3000011	9.80000019	16.333334	17.1166668	9.80000019	936	186	3	89.5641251	486	14	20	486	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601451	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.423492	-122.360244	10	2018	wild	dorsal	22.1709824	10.6262112	24.0922699	433	13.1499996	10.6333332	58.1056442	306.408814	23.2000008	4.9000001	18.3000011	9.80000019	16.333334	17.1166668	9.80000019	936	186	3	89.5641251	486	14	20	486	Temperate Conifer Forests	Northern California coastal forests	Plethodontidae	PRJNA731185
SRR14601525	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	11	2018	wild	dorsal	19.4526653	8.02778721	147.767029	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601549	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	11	2018	wild	dorsal	19.4526653	8.02778721	147.767029	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601552	Taricha granulosa	Terrestrial	Taricha granulosa_Terrestrial	Taricha granulosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	12	2018	wild	dorsal	14.0344791	6.01411247	94.8258514	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601305	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601306	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601308	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601310	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601312	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601313	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601315	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601321	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601323	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601325	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601327	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601329	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601332	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601333	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601334	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601335	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601337	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601339	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601349	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.3254394	-122.178471	12	2018	wild	dorsal	14.5158749	5.01090622	111.638603	626	13.5458336	11.708333	52.2693443	420.705322	26.2999992	3.9000001	22.3999996	8.9333334	18.2999992	19.1000004	8.9333334	971	197	3	91.764801	516	14	21	516	Temperate Conifer Forests	Northern California coastal forests	Salamandridae	PRJNA731185
SRR14601522	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	38.5100006	-122.097206	12	2018	wild	dorsal	13.5645742	4.16588068	97.2142868	117	15.8833332	14.5333338	47.6502724	594.189026	33.5	3	30.5	8.75	23.0166664	23.0666676	8.75	630	140	1	95.9249573	357	7	12	357	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601524	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	38.5100006	-122.097206	12	2018	wild	dorsal	13.5645742	4.16588068	97.2142868	117	15.8833332	14.5333338	47.6502724	594.189026	33.5	3	30.5	8.75	23.0166664	23.0666676	8.75	630	140	1	95.9249573	357	7	12	357	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601530	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	11	2018	wild	dorsal	19.4526653	8.02778721	147.767029	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601535	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	11	2018	wild	dorsal	19.4526653	8.02778721	147.767029	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601551	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	11	2018	wild	dorsal	19.4526653	8.02778721	147.767029	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601553	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	12	2018	wild	dorsal	14.0344791	6.01411247	94.8258514	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601555	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	12	2018	wild	dorsal	14.0344791	6.01411247	94.8258514	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601556	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	12	2018	wild	dorsal	14.0344791	6.01411247	94.8258514	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601557	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	12	2018	wild	dorsal	14.0344791	6.01411247	94.8258514	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR14601558	Taricha torosa	Terrestrial	Taricha torosa_Terrestrial	Taricha torosa_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	12	2018	wild	dorsal	14.0344791	6.01411247	94.8258514	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Salamandridae	PRJNA731185
SRR3492513	Triturus cristatus	Aquatic	Triturus cristatus_Aquatic	Triturus cristatus_Aquatic_p1	L;S	Temperate	V4	52.213611	10.83055	3	2015	wild	ventral	9.14141369	0.74931252	57.9461403	242	8.0625	7.625	31.770834	620.502441	21.6000004	-2.4000001	24	15.7833328	3.5333333	15.7833328	0.64999992	713	74	45	13.7843237	207	151	207	171	Temperate Broadleaf & Mixed Forests	Central European mixed forests	Salamandridae	PRJNA320969
SRR3492514	Triturus cristatus	Aquatic	Triturus cristatus_Aquatic	Triturus cristatus_Aquatic_p1	L;S	Temperate	V4	52.213611	10.83055	3	2015	wild	ventral	9.14141369	0.74931252	57.9461403	242	8.0625	7.625	31.770834	620.502441	21.6000004	-2.4000001	24	15.7833328	3.5333333	15.7833328	0.64999992	713	74	45	13.7843237	207	151	207	171	Temperate Broadleaf & Mixed Forests	Central European mixed forests	Salamandridae	PRJNA320969
SRR3492515	Triturus cristatus	Aquatic	Triturus cristatus_Aquatic	Triturus cristatus_Aquatic_p2	L;S	Temperate	V4	52.2602777	10.58194	3	2015	wild	ventral	10.2057743	1.83530211	49.3742371	78	9.25	7.58333349	31.3360882	631.408936	22.7999992	-1.39999998	24.1999989	17.1166668	2.4333334	17.1166668	1.66666675	598	69	34	17.166853	183	126	183	131	Temperate Broadleaf & Mixed Forests	Central European mixed forests	Salamandridae	PRJNA320969
SRR3492516	Triturus cristatus	Aquatic	Triturus cristatus_Aquatic	Triturus cristatus_Aquatic_p2	L;S	Temperate	V4	52.2602777	10.58194	3	2015	wild	ventral	10.2057743	1.83530211	49.3742371	78	9.25	7.58333349	31.3360882	631.408936	22.7999992	-1.39999998	24.1999989	17.1166668	2.4333334	17.1166668	1.66666675	598	69	34	17.166853	183	126	183	131	Temperate Broadleaf & Mixed Forests	Central European mixed forests	Salamandridae	PRJNA320969
